iddetalle_ingreso,cantidad,precio,tipo_comprobante,serie_comprobante,num_comprobante,fecha,impuesto,total,estado_ingreso,idcategoria,codigo,nombre,precio_venta,stock,descripcion,imagen,estado_articulo
233183938,65,40.72,Boleta de Venta,2337995,,2019-06-21,30.42,24386.63,Reembolsada,39582,b6qGemma,Suéter Door,40.72,82,Artículo Suéter Door en venta en tienda,fig_26,1
849876046,88,40.72,Boleta de Venta,4043189,,2018-07-04,35.14,82144.7,Cancelada,39582,b6qGemma,Suéter Door,40.72,82,Artículo Suéter Door en venta en tienda,fig_26,1
791415903,87,40.72,Ticket de Venta,9798041,,2018-01-23,52.58,92029.86,Cancelada,39582,b6qGemma,Suéter Door,40.72,82,Artículo Suéter Door en venta en tienda,fig_26,1
992968622,8,356.09,Boleta de Venta,2796784,,2022-04-08,45.21,41605.72,Pendiente,32684,mx1hXp8Y,Mesa Yet,356.09,46,Artículo Mesa Yet en venta en tienda,fig_139,1
738398170,17,475.41,Boleta de Venta,2796784,,2022-04-08,45.21,41605.72,Pendiente,75369,bn2YNvDP,Portátil Beyond,475.41,64,Artículo Portátil Beyond en venta en tienda,fig_869,1
780352574,35,475.41,Nota de Crédito,6955725,,2015-06-05,51.95,65488.03,Pendiente,75369,bn2YNvDP,Portátil Beyond,475.41,64,Artículo Portátil Beyond en venta en tienda,fig_869,1
249768648,75,317.32,Ticket de Venta,9478105,,2019-05-22,13.9,88138.19,Cancelada,32684,H3rQedQB,Cocina Foreign,317.32,46,Artículo Cocina Foreign en venta en tienda,fig_708,1
126522066,6,317.32,Nota de Débito,4034849,,2022-04-12,94.09,94594.93,Reembolsada,32684,H3rQedQB,Cocina Foreign,317.32,46,Artículo Cocina Foreign en venta en tienda,fig_708,1
639530443,29,254.27,Ticket de Venta,9478105,,2019-05-22,13.9,88138.19,Cancelada,97521,CvePgdYO,Anillo Tell,254.27,11,Artículo Anillo Tell en venta en tienda,fig_747,1
514149065,2,390.43,Nota de Crédito,4899345,,2021-07-27,85.5,24473.4,Cancelada,97521,TNqeTBKT,Anillo Career,390.43,84,Artículo Anillo Career en venta en tienda,fig_296,1
534856818,77,510.82,Ticket de Venta,3756567,,2021-06-11,95.39,78591.72,Reembolsada,39582,RcwjPaqb,Camisa Nature,510.82,72,Artículo Camisa Nature en venta en tienda,fig_941,1
312697553,81,662.41,Recibo,4379926,,2017-02-26,4.32,31327.91,Pendiente,51470,pw6pszR9,Pelota Born,662.41,96,Artículo Pelota Born en venta en tienda,fig_153,1
671618680,72,490.35,Nota de Débito,4034849,,2022-04-12,94.09,94594.93,Reembolsada,32684,tRrr2m6v,Mesa Current,490.35,9,Artículo Mesa Current en venta en tienda,fig_126,1
888538505,97,490.35,Ticket de Venta,3003113,,2015-09-05,8.41,8653.39,Cancelada,32684,tRrr2m6v,Mesa Current,490.35,9,Artículo Mesa Current en venta en tienda,fig_126,1
547103452,37,998.48,Ticket de Venta,2326654,,2022-10-03,88.13,33011.08,Pendiente,40879,WRXDcV6F,Perfume Special,998.48,48,Artículo Perfume Special en venta en tienda,fig_719,1
882745162,26,698.56,Ticket de Venta,2326654,,2022-10-03,88.13,33011.08,Pendiente,32684,1M7mvbK1,Cuadro Issue,698.56,68,Artículo Cuadro Issue en venta en tienda,fig_454,1
262968193,97,698.56,Boleta de Venta,2087163,,2023-06-26,57.3,77869.27,Cancelada,32684,1M7mvbK1,Cuadro Issue,698.56,68,Artículo Cuadro Issue en venta en tienda,fig_454,1
858158245,70,698.56,Nota de Crédito,1108297,,2019-09-22,41.9,24538.87,Cancelada,32684,1M7mvbK1,Cuadro Issue,698.56,68,Artículo Cuadro Issue en venta en tienda,fig_454,1
423819998,4,592.17,Ticket de Venta,3354063,,2017-10-09,13.49,40322.03,Completada,82016,suVFXbdi,Tenis Company,592.17,26,Artículo Tenis Company en venta en tienda,fig_670,1
934855776,71,792.69,Ticket de Venta,3354063,,2017-10-09,13.49,40322.03,Completada,82016,lY5IMYGB,Tenis Group,792.69,72,Artículo Tenis Group en venta en tienda,fig_510,1
204123599,29,792.69,Recibo,3613114,,2023-02-13,4.94,63956.4,Completada,82016,lY5IMYGB,Tenis Group,792.69,72,Artículo Tenis Group en venta en tienda,fig_510,1
273368672,94,792.69,Nota de Débito,5517593,,2023-01-11,76.03,40050.32,Completada,82016,lY5IMYGB,Tenis Group,792.69,72,Artículo Tenis Group en venta en tienda,fig_510,1
683856612,82,864.52,Nota de Débito,3096870,,2019-04-13,87.18,93545.04,Reembolsada,51470,lTQr9jbZ,Juguete Child,864.52,34,Artículo Juguete Child en venta en tienda,fig_892,1
625736422,87,481.26,Boleta de Venta,4913491,,2020-09-14,50.22,16253.82,Completada,82016,WA3SF7B7,Zapatos Owner,481.26,14,Artículo Zapatos Owner en venta en tienda,fig_647,1
409574688,11,481.26,Ticket de Venta,9426529,,2020-05-19,6.64,32282.08,Pendiente,82016,WA3SF7B7,Zapatos Owner,481.26,14,Artículo Zapatos Owner en venta en tienda,fig_647,1
161163196,16,260.45,Factura,6131223,,2020-02-13,40.82,43065.34,En proceso,39582,mVPNyAfv,Vestido Want,260.45,29,Artículo Vestido Want en venta en tienda,fig_697,1
356554141,55,260.45,Nota de Crédito,2546294,,2016-06-22,83.32,76320.08,En proceso,39582,mVPNyAfv,Vestido Want,260.45,29,Artículo Vestido Want en venta en tienda,fig_697,1
439388910,0,876.47,Recibo,5645493,,2015-03-09,33.77,61341.95,Pendiente,13750,mHePFwAu,Libro Table,876.47,35,Artículo Libro Table en venta en tienda,fig_700,1
884663025,81,46.56,Nota de Crédito,1172203,,2016-08-05,82.88,17243.82,Reembolsada,39582,H7ynkc4x,Pantalón Road,46.56,35,Artículo Pantalón Road en venta en tienda,fig_14,1
968838928,3,46.56,Boleta de Venta,9016055,,2018-02-04,68.11,5916.61,Reembolsada,39582,H7ynkc4x,Pantalón Road,46.56,35,Artículo Pantalón Road en venta en tienda,fig_14,1
749336330,47,270.11,Nota de Crédito,1172203,,2016-08-05,82.88,17243.82,Reembolsada,40879,eGCGFQaJ,Perfume Big,270.11,26,Artículo Perfume Big en venta en tienda,fig_726,1
785459965,99,814.25,Nota de Débito,8456697,,2023-04-16,34.53,20259.46,En proceso,39582,MZPxI3Kz,Vestido Reflect,814.25,78,Artículo Vestido Reflect en venta en tienda,fig_534,1
934755071,12,693.37,Nota de Crédito,2245218,,2017-12-22,73.25,71284.86,En proceso,32684,rXoz2Q6u,Cama Offer,693.37,45,Artículo Cama Offer en venta en tienda,fig_77,1
827626563,3,693.37,Nota de Débito,9817159,,2017-10-16,5.48,1816.75,En proceso,32684,rXoz2Q6u,Cama Offer,693.37,45,Artículo Cama Offer en venta en tienda,fig_77,1
463921919,30,180.6,Nota de Débito,2385147,,2019-12-19,69.07,1350.66,Cancelada,39582,J5v1YlpK,Camisa Tonight,180.6,45,Artículo Camisa Tonight en venta en tienda,fig_762,1
524272385,51,144.57,Nota de Débito,3238248,,2015-05-03,64.09,48522.8,Reembolsada,82016,TadiV5ub,Zapatos Yes,144.57,1,Artículo Zapatos Yes en venta en tienda,fig_6,1
498148291,10,144.57,Ticket de Venta,2557469,,2019-04-15,9.63,62842.48,Cancelada,82016,TadiV5ub,Zapatos Yes,144.57,1,Artículo Zapatos Yes en venta en tienda,fig_6,1
529206017,17,342.76,Ticket de Venta,7347466,,2015-11-26,6.19,80583.15,Cancelada,13750,lDH0jXz9,Libro Space,342.76,76,Artículo Libro Space en venta en tienda,fig_269,1
753335047,76,840.75,Boleta de Venta,2818750,,2015-10-07,95.24,7619.88,Pendiente,32684,vtGu7HPv,Lámpara Administration,840.75,49,Artículo Lámpara Administration en venta en tienda,fig_831,1
310191380,58,840.75,Nota de Débito,7776545,,2020-06-13,59.42,10703.62,En proceso,32684,vtGu7HPv,Lámpara Administration,840.75,49,Artículo Lámpara Administration en venta en tienda,fig_831,1
219961157,94,95.25,Boleta de Venta,2818750,,2015-10-07,95.24,7619.88,Pendiente,75369,jF6Xg4rH,Teléfono Section,95.25,42,Artículo Teléfono Section en venta en tienda,fig_402,1
662885134,71,624.56,Ticket de Venta,3273940,,2021-08-13,75.19,860.13,En proceso,32684,fcv8r8CB,Cama Computer,624.56,55,Artículo Cama Computer en venta en tienda,fig_442,1
220988594,50,783.79,Ticket de Venta,3273940,,2021-08-13,75.19,860.13,En proceso,32684,GHll4VK6,Jarrón Fund,783.79,22,Artículo Jarrón Fund en venta en tienda,fig_292,1
369340059,17,783.79,Recibo,5234285,,2015-05-19,43.05,75153.54,Reembolsada,32684,GHll4VK6,Jarrón Fund,783.79,22,Artículo Jarrón Fund en venta en tienda,fig_292,1
870488847,61,108.83,Boleta de Venta,9206201,,2023-09-09,77.56,22164.04,En proceso,39582,Kj8osVMC,Vestido None,108.83,97,Artículo Vestido None en venta en tienda,fig_145,1
566419179,99,108.83,Factura,6716739,,2023-05-17,67.41,1799.01,Cancelada,39582,Kj8osVMC,Vestido None,108.83,97,Artículo Vestido None en venta en tienda,fig_145,1
215526742,95,655.03,Boleta de Venta,9206201,,2023-09-09,77.56,22164.04,En proceso,75369,pV5WrJ8I,Teléfono Eight,655.03,64,Artículo Teléfono Eight en venta en tienda,fig_361,1
505033487,62,363.21,Factura,6301831,,2022-01-24,95.06,65226.95,Cancelada,32684,heYy37DE,Mesa Crime,363.21,17,Artículo Mesa Crime en venta en tienda,fig_170,1
587467535,5,572.2,Recibo,4728798,,2023-06-30,2.02,17099.61,En proceso,32684,pIzgOOqo,Mesa Less,572.2,23,Artículo Mesa Less en venta en tienda,fig_890,1
164502300,3,885.87,Factura,9562404,,2023-01-23,37.39,13012.27,Completada,75369,4UgH2uAA,Teléfono Court,885.87,97,Artículo Teléfono Court en venta en tienda,fig_960,1
532248113,91,712.03,Factura,9903362,,2020-10-08,43.14,40336.85,Reembolsada,32684,EIPjanll,Alfombra For,712.03,87,Artículo Alfombra For en venta en tienda,fig_277,1
358142755,56,739.64,Nota de Crédito,6759653,,2023-08-05,30.91,68813.7,En proceso,75369,Qdxx1UlG,Tableta Investment,739.64,99,Artículo Tableta Investment en venta en tienda,fig_437,1
478030629,70,679.21,Nota de Crédito,8610780,,2015-10-17,10.35,46456.15,Reembolsada,13750,DomrSKNI,Bolígrafo Son,679.21,96,Artículo Bolígrafo Son en venta en tienda,fig_166,1
432398186,94,679.21,Nota de Crédito,7386103,,2018-06-09,4.42,26962.95,Reembolsada,13750,DomrSKNI,Bolígrafo Son,679.21,96,Artículo Bolígrafo Son en venta en tienda,fig_166,1
312916781,34,244.86,Nota de Débito,4028875,,2015-12-08,16.8,31115.27,Pendiente,32684,FyZOLBAA,Cocina Road,244.86,50,Artículo Cocina Road en venta en tienda,fig_893,1
541344563,75,373.54,Nota de Débito,1493882,,2015-02-07,43.46,44962.6,Pendiente,32684,Ecn1x1BM,Cocina Direction,373.54,92,Artículo Cocina Direction en venta en tienda,fig_272,1
776613666,21,338.06,Boleta de Venta,4146162,,2016-01-19,36.78,19347.82,Pendiente,51470,aGvhvLZH,Pelota Small,338.06,12,Artículo Pelota Small en venta en tienda,fig_737,1
640262098,52,71.94,Boleta de Venta,4146162,,2016-01-19,36.78,19347.82,Pendiente,13750,w9XLbzi3,Bolígrafo Should,71.94,53,Artículo Bolígrafo Should en venta en tienda,fig_375,1
661029692,92,550.15,Boleta de Venta,1897808,,2021-05-18,80.47,51402.62,Reembolsada,82016,kyKbJEh8,Tenis Forward,550.15,36,Artículo Tenis Forward en venta en tienda,fig_753,1
142262161,16,888.38,Boleta de Venta,1897808,,2021-05-18,80.47,51402.62,Reembolsada,32684,pDm2Gnwa,Cocina Base,888.38,46,Artículo Cocina Base en venta en tienda,fig_562,1
643075068,43,564.44,Factura,8059327,,2021-08-23,3.79,73521.7,Cancelada,40879,cwrrCDqE,Perfume Side,564.44,10,Artículo Perfume Side en venta en tienda,fig_479,1
217998693,46,564.44,Boleta de Venta,6413329,,2015-03-11,81.26,90665.63,Completada,40879,cwrrCDqE,Perfume Side,564.44,10,Artículo Perfume Side en venta en tienda,fig_479,1
971055947,25,808.7,Recibo,9944379,,2016-02-14,93.32,41447.57,Reembolsada,32684,AoLYHmQQ,Mesa Surface,808.7,25,Artículo Mesa Surface en venta en tienda,fig_121,1
894318469,93,808.7,Nota de Débito,9983112,,2015-09-16,10.25,20858.03,Completada,32684,AoLYHmQQ,Mesa Surface,808.7,25,Artículo Mesa Surface en venta en tienda,fig_121,1
417741651,1,396.84,Nota de Crédito,2416848,,2021-03-21,32.39,81553.47,En proceso,39582,e1p7BAqE,Pantalón Lead,396.84,97,Artículo Pantalón Lead en venta en tienda,fig_603,1
473839059,92,396.84,Nota de Débito,5462956,,2021-09-29,0.11,20005.48,Pendiente,39582,e1p7BAqE,Pantalón Lead,396.84,97,Artículo Pantalón Lead en venta en tienda,fig_603,1
294699869,18,863.25,Ticket de Venta,7748829,,2021-12-17,91.46,70393.9,Reembolsada,32684,sRPVchBY,Cuadro Book,863.25,22,Artículo Cuadro Book en venta en tienda,fig_630,1
509001395,68,71.6,Nota de Débito,4675270,,2018-09-05,86.38,24833.21,Reembolsada,13750,zOylaqiF,Libro Board,71.6,10,Artículo Libro Board en venta en tienda,fig_569,1
299258912,7,71.6,Factura,8978361,,2018-07-16,48.5,51421.82,Reembolsada,13750,zOylaqiF,Libro Board,71.6,10,Artículo Libro Board en venta en tienda,fig_569,1
411705164,95,949.14,Nota de Débito,4675270,,2018-09-05,86.38,24833.21,Reembolsada,51470,oGmZtEvM,Pelota Bed,949.14,87,Artículo Pelota Bed en venta en tienda,fig_662,1
281618311,1,102.14,Nota de Débito,4675270,,2018-09-05,86.38,24833.21,Reembolsada,40879,vktdavAL,Perfume Book,102.14,20,Artículo Perfume Book en venta en tienda,fig_518,1
197518180,91,821.57,Factura,1237305,,2015-06-03,71.43,66614.1,Pendiente,40879,eTZQ7F80,Perfume Economy,821.57,83,Artículo Perfume Economy en venta en tienda,fig_282,1
996639753,12,353.67,Factura,1237305,,2015-06-03,71.43,66614.1,Pendiente,75369,rPa5tqOn,Teléfono Imagine,353.67,68,Artículo Teléfono Imagine en venta en tienda,fig_115,1
393103133,16,353.67,Factura,4206870,,2018-05-09,71.52,39058.96,En proceso,75369,rPa5tqOn,Teléfono Imagine,353.67,68,Artículo Teléfono Imagine en venta en tienda,fig_115,1
121462606,4,186.98,Factura,1237305,,2015-06-03,71.43,66614.1,Pendiente,82016,79dHHoBN,Tenis Special,186.98,39,Artículo Tenis Special en venta en tienda,fig_507,1
350554981,82,244.42,Nota de Crédito,4656012,,2017-08-20,68.14,37020.94,Completada,82016,ZZCPGjTT,Tenis Author,244.42,50,Artículo Tenis Author en venta en tienda,fig_302,1
768581605,34,520.72,Nota de Crédito,4656012,,2017-08-20,68.14,37020.94,Completada,13750,1J7vHTAZ,Libro Able,520.72,24,Artículo Libro Able en venta en tienda,fig_860,1
401486971,60,520.72,Factura,7996943,,2020-04-26,35.28,92638.75,Pendiente,13750,1J7vHTAZ,Libro Able,520.72,24,Artículo Libro Able en venta en tienda,fig_860,1
765143911,98,438.38,Factura,3269057,,2021-11-27,70.09,29381.25,En proceso,32684,WP3SyAYx,Jarrón Adult,438.38,66,Artículo Jarrón Adult en venta en tienda,fig_806,1
409387893,8,484.97,Factura,6438166,,2016-09-28,46.17,25250.56,Cancelada,32684,GqSw42g7,Lámpara Friend,484.97,71,Artículo Lámpara Friend en venta en tienda,fig_580,1
825389947,53,359.11,Nota de Crédito,9750038,,2018-02-17,86.08,77226.96,En proceso,39582,plpms3R1,Camisa Door,359.11,27,Artículo Camisa Door en venta en tienda,fig_764,1
163491674,63,359.11,Nota de Crédito,6845638,,2016-06-11,61.81,27141.87,Reembolsada,39582,plpms3R1,Camisa Door,359.11,27,Artículo Camisa Door en venta en tienda,fig_764,1
634008977,46,22.11,Recibo,1916841,,2015-03-12,53.18,18180.13,En proceso,97521,efeNKhuo,Anillo Live,22.11,65,Artículo Anillo Live en venta en tienda,fig_656,1
245933226,53,22.11,Factura,5469990,,2020-04-24,52.55,41527.77,Reembolsada,97521,efeNKhuo,Anillo Live,22.11,65,Artículo Anillo Live en venta en tienda,fig_656,1
795620235,35,781.91,Recibo,5580239,,2020-12-14,21.01,76805.02,Completada,82016,nf0w5Yfo,Tenis Analysis,781.91,41,Artículo Tenis Analysis en venta en tienda,fig_959,1
331010992,60,167.57,Recibo,7819854,,2022-11-11,77.69,72812.06,Pendiente,51470,o4JbEeBG,Juguete Author,167.57,32,Artículo Juguete Author en venta en tienda,fig_114,1
236455016,42,608.07,Recibo,7819854,,2022-11-11,77.69,72812.06,Pendiente,32684,8EYCfetU,Silla Represent,608.07,38,Artículo Silla Represent en venta en tienda,fig_331,1
775730500,85,608.07,Nota de Débito,1235825,,2022-02-01,2.02,18087.98,En proceso,32684,8EYCfetU,Silla Represent,608.07,38,Artículo Silla Represent en venta en tienda,fig_331,1
114318234,34,300.19,Recibo,2030694,,2017-08-15,17.45,25615.1,Reembolsada,39582,Zz13DwWu,Camisa Right,300.19,18,Artículo Camisa Right en venta en tienda,fig_179,1
818940847,79,436.98,Factura,1208797,,2023-10-03,46.55,35460.22,Cancelada,75369,dhdjZ4bF,Portátil Exactly,436.98,71,Artículo Portátil Exactly en venta en tienda,fig_787,1
720381650,20,436.98,Recibo,7949217,,2021-12-22,37.26,92848.03,Completada,75369,dhdjZ4bF,Portátil Exactly,436.98,71,Artículo Portátil Exactly en venta en tienda,fig_787,1
791194544,90,580.9,Nota de Crédito,4267149,,2021-04-04,98.62,55682.8,Pendiente,64218,2GiG3c5s,Galleta Strategy,580.9,74,Artículo Galleta Strategy en venta en tienda,fig_156,1
345761461,3,580.9,Boleta de Venta,8588207,,2016-05-14,71.24,55746.73,Pendiente,64218,2GiG3c5s,Galleta Strategy,580.9,74,Artículo Galleta Strategy en venta en tienda,fig_156,1
254927835,63,580.9,Recibo,3076177,,2015-10-15,14.23,74540.14,Cancelada,64218,2GiG3c5s,Galleta Strategy,580.9,74,Artículo Galleta Strategy en venta en tienda,fig_156,1
794310443,76,959.26,Nota de Crédito,4267149,,2021-04-04,98.62,55682.8,Pendiente,39582,CLN5Wfm2,Camisa Pressure,959.26,20,Artículo Camisa Pressure en venta en tienda,fig_93,1
911576557,2,959.26,Recibo,3533924,,2018-07-19,55.41,6433.83,Reembolsada,39582,CLN5Wfm2,Camisa Pressure,959.26,20,Artículo Camisa Pressure en venta en tienda,fig_93,1
395945948,54,900.04,Recibo,4032632,,2017-04-26,85.26,48863.9,En proceso,40879,kSqwL8uv,Maquillaje Sport,900.04,43,Artículo Maquillaje Sport en venta en tienda,fig_136,1
336174013,0,831.64,Boleta de Venta,8588207,,2016-05-14,71.24,55746.73,Pendiente,39582,RV8bCL67,Camisa Realize,831.64,97,Artículo Camisa Realize en venta en tienda,fig_285,1
387122116,67,152.07,Nota de Débito,1379552,,2015-03-22,14.11,20642.23,Pendiente,32684,kzQOLEz6,Lámpara Civil,152.07,74,Artículo Lámpara Civil en venta en tienda,fig_873,1
619904047,95,152.07,Nota de Débito,4940435,,2016-11-24,5.18,89719.61,Completada,32684,kzQOLEz6,Lámpara Civil,152.07,74,Artículo Lámpara Civil en venta en tienda,fig_873,1
371805957,86,152.07,Ticket de Venta,4424638,,2018-05-02,1.25,34632.11,En proceso,32684,kzQOLEz6,Lámpara Civil,152.07,74,Artículo Lámpara Civil en venta en tienda,fig_873,1
898765774,99,785.08,Boleta de Venta,3044096,,2023-06-15,26.3,40969.55,Reembolsada,13750,CtTfVQkv,Libro Pretty,785.08,69,Artículo Libro Pretty en venta en tienda,fig_817,1
949163055,63,785.08,Recibo,5625791,,2022-02-10,35.18,39118.0,Pendiente,13750,CtTfVQkv,Libro Pretty,785.08,69,Artículo Libro Pretty en venta en tienda,fig_817,1
643344021,7,288.69,Boleta de Venta,3044096,,2023-06-15,26.3,40969.55,Reembolsada,82016,vkiQ1M7e,Tenis American,288.69,97,Artículo Tenis American en venta en tienda,fig_355,1
328399824,19,526.44,Nota de Débito,3726081,,2019-10-27,31.64,4461.85,Pendiente,75369,wXeSUkny,Portátil Be,526.44,55,Artículo Portátil Be en venta en tienda,fig_379,1
940818309,27,526.44,Recibo,5337325,,2021-10-20,46.21,82849.55,Pendiente,75369,wXeSUkny,Portátil Be,526.44,55,Artículo Portátil Be en venta en tienda,fig_379,1
186704850,32,400.98,Nota de Débito,2496126,,2016-08-13,18.17,43131.39,Reembolsada,39582,kkZT5SLu,Pantalón Rather,400.98,1,Artículo Pantalón Rather en venta en tienda,fig_707,1
238765009,60,471.07,Nota de Débito,2964261,,2021-02-26,45.58,79526.6,Cancelada,97521,HFoXvYBs,Reloj Which,471.07,2,Artículo Reloj Which en venta en tienda,fig_223,1
221614039,21,471.07,Factura,1616749,,2016-08-12,56.17,73587.94,Completada,97521,HFoXvYBs,Reloj Which,471.07,2,Artículo Reloj Which en venta en tienda,fig_223,1
597743603,51,211.69,Nota de Débito,2964261,,2021-02-26,45.58,79526.6,Cancelada,32684,mSoldJO0,Cama One,211.69,28,Artículo Cama One en venta en tienda,fig_638,1
639872261,5,211.69,Recibo,3763493,,2020-09-16,63.96,62238.98,Completada,32684,mSoldJO0,Cama One,211.69,28,Artículo Cama One en venta en tienda,fig_638,1
424162264,0,61.95,Ticket de Venta,7484554,,2023-04-24,59.08,45213.93,Cancelada,32684,j4tveRTG,Alfombra Fly,61.95,16,Artículo Alfombra Fly en venta en tienda,fig_834,1
852659672,36,220.17,Ticket de Venta,7484554,,2023-04-24,59.08,45213.93,Cancelada,32684,jNtxteTt,Alfombra Account,220.17,76,Artículo Alfombra Account en venta en tienda,fig_327,1
329481418,40,220.17,Nota de Crédito,8720804,,2017-05-12,60.07,82697.45,Completada,32684,jNtxteTt,Alfombra Account,220.17,76,Artículo Alfombra Account en venta en tienda,fig_327,1
983143386,72,99.15,Ticket de Venta,4612997,,2018-08-26,12.05,67979.69,Completada,32684,IcAxmfVC,Cuadro Suddenly,99.15,86,Artículo Cuadro Suddenly en venta en tienda,fig_991,1
782597301,24,987.69,Ticket de Venta,4612997,,2018-08-26,12.05,67979.69,Completada,82016,P49qBWkY,Zapatos Growth,987.69,51,Artículo Zapatos Growth en venta en tienda,fig_178,1
305212379,6,528.62,Factura,8944435,,2015-06-18,14.25,84052.86,Reembolsada,97521,CxlTp2Q6,Anillo Soon,528.62,71,Artículo Anillo Soon en venta en tienda,fig_584,1
473138149,50,419.76,Ticket de Venta,1427410,,2016-04-18,50.86,51185.15,Completada,13750,KE9uRP7n,Bolígrafo Voice,419.76,1,Artículo Bolígrafo Voice en venta en tienda,fig_457,1
741338883,59,419.76,Factura,1162247,,2021-07-27,3.37,95954.48,Completada,13750,KE9uRP7n,Bolígrafo Voice,419.76,1,Artículo Bolígrafo Voice en venta en tienda,fig_457,1
847135722,8,419.54,Ticket de Venta,9270134,,2018-07-01,94.7,18083.2,Pendiente,64218,kqmMvmez,Galleta Mention,419.54,73,Artículo Galleta Mention en venta en tienda,fig_197,1
358317036,16,674.07,Ticket de Venta,5624456,,2015-12-22,65.95,87154.39,Completada,32684,a0WwEExh,Cuadro During,674.07,95,Artículo Cuadro During en venta en tienda,fig_466,1
315091963,5,69.57,Ticket de Venta,4059759,,2019-04-17,74.48,60359.0,En proceso,64218,W1pnHIBT,Galleta Act,69.57,52,Artículo Galleta Act en venta en tienda,fig_487,1
174494722,77,184.47,Nota de Crédito,4703841,,2016-01-18,12.34,66231.27,Pendiente,75369,FwqbvwwB,Tableta Then,184.47,62,Artículo Tableta Then en venta en tienda,fig_450,1
445434885,69,204.74,Recibo,6033113,,2015-01-28,48.71,81756.55,Completada,32684,FofeuKKD,Lámpara Operation,204.74,94,Artículo Lámpara Operation en venta en tienda,fig_290,1
739228683,55,996.49,Recibo,6034320,,2021-01-01,37.97,91363.23,Cancelada,39582,eVCJQoET,Suéter Official,996.49,91,Artículo Suéter Official en venta en tienda,fig_877,1
493094062,74,97.05,Recibo,6034320,,2021-01-01,37.97,91363.23,Cancelada,39582,aMoF2f6X,Pantalón Young,97.05,70,Artículo Pantalón Young en venta en tienda,fig_167,1
457484026,79,374.53,Recibo,6034320,,2021-01-01,37.97,91363.23,Cancelada,97521,FlPG1z3C,Anillo As,374.53,45,Artículo Anillo As en venta en tienda,fig_185,1
449109006,80,605.25,Nota de Crédito,8302834,,2015-10-20,90.48,79092.48,Pendiente,13750,WBYC1zU7,Libro Customer,605.25,35,Artículo Libro Customer en venta en tienda,fig_730,1
399005010,36,967.37,Nota de Crédito,8302834,,2015-10-20,90.48,79092.48,Pendiente,82016,dArTiu25,Zapatos Fish,967.37,48,Artículo Zapatos Fish en venta en tienda,fig_863,1
130870289,10,97.65,Nota de Crédito,2546294,,2016-06-22,83.32,76320.08,En proceso,40879,Gmcq8hd9,Maquillaje But,97.65,98,Artículo Maquillaje But en venta en tienda,fig_818,1
629722130,9,812.54,Ticket de Venta,9375091,,2015-01-15,74.64,4544.61,Cancelada,75369,xnpZzMQx,Tableta Even,812.54,22,Artículo Tableta Even en venta en tienda,fig_61,1
437863563,90,812.54,Boleta de Venta,7835452,,2015-07-13,18.95,53298.12,Reembolsada,75369,xnpZzMQx,Tableta Even,812.54,22,Artículo Tableta Even en venta en tienda,fig_61,1
773012514,6,36.06,Recibo,3451639,,2021-04-12,24.39,23888.66,Reembolsada,75369,5LhRlXlj,Teléfono Writer,36.06,96,Artículo Teléfono Writer en venta en tienda,fig_320,1
331213966,65,36.06,Nota de Crédito,1143263,,2021-07-17,8.63,58824.6,Pendiente,75369,5LhRlXlj,Teléfono Writer,36.06,96,Artículo Teléfono Writer en venta en tienda,fig_320,1
144641066,19,58.17,Ticket de Venta,3746509,,2019-03-26,63.84,70112.3,En proceso,13750,CnXA0jyO,Bolígrafo Life,58.17,21,Artículo Bolígrafo Life en venta en tienda,fig_712,1
660233730,47,490.21,Ticket de Venta,3746509,,2019-03-26,63.84,70112.3,En proceso,13750,Z3h1Gz2g,Libro Year,490.21,54,Artículo Libro Year en venta en tienda,fig_923,1
610501675,2,717.88,Boleta de Venta,7799619,,2015-12-01,27.03,74441.44,Cancelada,32684,Oks54wMz,Jarrón Young,717.88,72,Artículo Jarrón Young en venta en tienda,fig_173,1
913910827,23,214.65,Nota de Crédito,9508627,,2015-11-12,5.13,12858.97,Pendiente,32684,4FJOMsfS,Cocina Commercial,214.65,60,Artículo Cocina Commercial en venta en tienda,fig_129,1
145207137,91,214.65,Recibo,3533924,,2018-07-19,55.41,6433.83,Reembolsada,32684,4FJOMsfS,Cocina Commercial,214.65,60,Artículo Cocina Commercial en venta en tienda,fig_129,1
683310130,89,513.79,Ticket de Venta,5332536,,2020-02-28,83.96,74164.98,Cancelada,32684,fTQtV9ZT,Cuadro Property,513.79,53,Artículo Cuadro Property en venta en tienda,fig_645,1
847219764,94,66.59,Recibo,1271662,,2021-06-27,27.42,47659.69,Reembolsada,75369,mhn1wdYp,Tableta Serve,66.59,62,Artículo Tableta Serve en venta en tienda,fig_276,1
498443322,40,311.77,Nota de Débito,9163208,,2020-08-29,21.6,79616.47,En proceso,75369,KwaopAf3,Portátil Arm,311.77,13,Artículo Portátil Arm en venta en tienda,fig_174,1
349852730,76,817.29,Boleta de Venta,2373711,,2016-01-21,93.71,38076.58,Reembolsada,82016,rEpUgXRk,Tenis Real,817.29,76,Artículo Tenis Real en venta en tienda,fig_565,1
149421124,32,502.27,Nota de Débito,4924666,,2023-11-24,38.76,79229.05,Reembolsada,32684,UTAsmmly,Mesa Letter,502.27,51,Artículo Mesa Letter en venta en tienda,fig_247,1
169588087,26,502.27,Nota de Débito,5504965,,2019-11-26,93.17,14139.49,Completada,32684,UTAsmmly,Mesa Letter,502.27,51,Artículo Mesa Letter en venta en tienda,fig_247,1
