idarticulo,codigo,nombre_articulo,precio_venta,stock,descripcion_articulo,imagen,estado_articulo,nombre_categoria,descripcion_categoria,estado_categoria
336901,YePf5AEo,Anillo West,990.92,34,Artículo Anillo West en venta en tienda,fig_469,1,Joyeria,"Desde anillos, pulseras y collares hasta relojes y joyeria personalizada.",1
334888,o8XemVfu,Anillo School,246.12,46,Artículo Anillo School en venta en tienda,fig_489,1,Joyeria,"Desde anillos, pulseras y collares hasta relojes y joyeria personalizada.",1
109629,uMdkyAYe,Anillo Sit,553.77,81,Artículo Anillo Sit en venta en tienda,fig_500,1,Joyeria,"Desde anillos, pulseras y collares hasta relojes y joyeria personalizada.",1
205899,FFfzcIoy,Anillo Near,756.19,9,Artículo Anillo Near en venta en tienda,fig_506,1,Joyeria,"Desde anillos, pulseras y collares hasta relojes y joyeria personalizada.",1
713808,IrWBFnY8,Anillo Half,147.38,94,Artículo Anillo Half en venta en tienda,fig_510,1,Joyeria,"Desde anillos, pulseras y collares hasta relojes y joyeria personalizada.",1
564322,o6FGYJSX,Reloj Share,532.02,93,Artículo Reloj Share en venta en tienda,fig_523,1,Joyeria,"Desde anillos, pulseras y collares hasta relojes y joyeria personalizada.",1
978059,N1OMNeGB,Anillo Work,575.22,63,Artículo Anillo Work en venta en tienda,fig_535,1,Joyeria,"Desde anillos, pulseras y collares hasta relojes y joyeria personalizada.",1
128147,7wKlfByb,Reloj North,730.97,55,Artículo Reloj North en venta en tienda,fig_537,1,Joyeria,"Desde anillos, pulseras y collares hasta relojes y joyeria personalizada.",1
146604,hoRwzdNd,Anillo For,921.72,59,Artículo Anillo For en venta en tienda,fig_543,1,Joyeria,"Desde anillos, pulseras y collares hasta relojes y joyeria personalizada.",1
679092,IE8NVFBz,Anillo Note,84.86,49,Artículo Anillo Note en venta en tienda,fig_550,1,Joyeria,"Desde anillos, pulseras y collares hasta relojes y joyeria personalizada.",1
275646,vJgFbIzW,Anillo Expect,740.69,57,Artículo Anillo Expect en venta en tienda,fig_557,1,Joyeria,"Desde anillos, pulseras y collares hasta relojes y joyeria personalizada.",1
707778,N6UoUyV5,Anillo Water,166.54,27,Artículo Anillo Water en venta en tienda,fig_560,1,Joyeria,"Desde anillos, pulseras y collares hasta relojes y joyeria personalizada.",1
294105,DTMbDrfY,Anillo Fall,308.58,87,Artículo Anillo Fall en venta en tienda,fig_571,1,Joyeria,"Desde anillos, pulseras y collares hasta relojes y joyeria personalizada.",1
877455,YyRe16Gk,Anillo Information,670.39,97,Artículo Anillo Information en venta en tienda,fig_583,1,Joyeria,"Desde anillos, pulseras y collares hasta relojes y joyeria personalizada.",1
914692,ZvnG3NSH,Reloj Road,814.02,96,Artículo Reloj Road en venta en tienda,fig_593,1,Joyeria,"Desde anillos, pulseras y collares hasta relojes y joyeria personalizada.",1
804123,t6wZ80wL,Anillo Strong,664.79,46,Artículo Anillo Strong en venta en tienda,fig_613,1,Joyeria,"Desde anillos, pulseras y collares hasta relojes y joyeria personalizada.",1
490821,8TztDR0p,Anillo Alone,997.87,32,Artículo Anillo Alone en venta en tienda,fig_632,1,Joyeria,"Desde anillos, pulseras y collares hasta relojes y joyeria personalizada.",1
341320,7mOmRuYb,Anillo Much,890.2,9,Artículo Anillo Much en venta en tienda,fig_634,1,Joyeria,"Desde anillos, pulseras y collares hasta relojes y joyeria personalizada.",1
742783,C4YTEUle,Reloj Student,356.77,67,Artículo Reloj Student en venta en tienda,fig_658,1,Joyeria,"Desde anillos, pulseras y collares hasta relojes y joyeria personalizada.",1
558486,rJcogVV7,Anillo Pass,774.12,11,Artículo Anillo Pass en venta en tienda,fig_671,1,Joyeria,"Desde anillos, pulseras y collares hasta relojes y joyeria personalizada.",1
339365,rt1zbQlL,Reloj Across,32.36,23,Artículo Reloj Across en venta en tienda,fig_684,1,Joyeria,"Desde anillos, pulseras y collares hasta relojes y joyeria personalizada.",1
103877,V65sjFXn,Anillo Player,83.54,39,Artículo Anillo Player en venta en tienda,fig_696,1,Joyeria,"Desde anillos, pulseras y collares hasta relojes y joyeria personalizada.",1
959953,GCjbAYCQ,Reloj Store,298.85,13,Artículo Reloj Store en venta en tienda,fig_702,1,Joyeria,"Desde anillos, pulseras y collares hasta relojes y joyeria personalizada.",1
671229,LP52LoxK,Reloj Only,356.27,85,Artículo Reloj Only en venta en tienda,fig_722,1,Joyeria,"Desde anillos, pulseras y collares hasta relojes y joyeria personalizada.",1
525873,chpM7jZX,Anillo Citizen,567.7,73,Artículo Anillo Citizen en venta en tienda,fig_742,1,Joyeria,"Desde anillos, pulseras y collares hasta relojes y joyeria personalizada.",1
165444,ostOFKhP,Reloj Color,71.14,41,Artículo Reloj Color en venta en tienda,fig_753,1,Joyeria,"Desde anillos, pulseras y collares hasta relojes y joyeria personalizada.",1
202309,AijowiPo,Reloj Final,307.99,28,Artículo Reloj Final en venta en tienda,fig_754,1,Joyeria,"Desde anillos, pulseras y collares hasta relojes y joyeria personalizada.",1
740934,beenHo1y,Reloj Respond,96.17,54,Artículo Reloj Respond en venta en tienda,fig_756,1,Joyeria,"Desde anillos, pulseras y collares hasta relojes y joyeria personalizada.",1
501326,j8rRNWQE,Reloj Seat,860.81,73,Artículo Reloj Seat en venta en tienda,fig_760,1,Joyeria,"Desde anillos, pulseras y collares hasta relojes y joyeria personalizada.",1
527953,6VLkvens,Anillo Understand,629.49,67,Artículo Anillo Understand en venta en tienda,fig_761,1,Joyeria,"Desde anillos, pulseras y collares hasta relojes y joyeria personalizada.",1
740988,NYzPi2Tr,Reloj Direction,514.49,52,Artículo Reloj Direction en venta en tienda,fig_782,1,Joyeria,"Desde anillos, pulseras y collares hasta relojes y joyeria personalizada.",1
546426,UM8mvM57,Reloj Bank,399.98,25,Artículo Reloj Bank en venta en tienda,fig_784,1,Joyeria,"Desde anillos, pulseras y collares hasta relojes y joyeria personalizada.",1
882348,DDYrHRug,Reloj Party,13.63,13,Artículo Reloj Party en venta en tienda,fig_806,1,Joyeria,"Desde anillos, pulseras y collares hasta relojes y joyeria personalizada.",1
427706,f0zByX1b,Reloj Eat,980.57,48,Artículo Reloj Eat en venta en tienda,fig_816,1,Joyeria,"Desde anillos, pulseras y collares hasta relojes y joyeria personalizada.",1
558794,RGXVV9dw,Reloj Tax,188.1,56,Artículo Reloj Tax en venta en tienda,fig_824,1,Joyeria,"Desde anillos, pulseras y collares hasta relojes y joyeria personalizada.",1
364243,58ikDaFD,Reloj Mean,657.42,64,Artículo Reloj Mean en venta en tienda,fig_830,1,Joyeria,"Desde anillos, pulseras y collares hasta relojes y joyeria personalizada.",1
409316,wqecBDCW,Anillo Force,801.65,24,Artículo Anillo Force en venta en tienda,fig_838,1,Joyeria,"Desde anillos, pulseras y collares hasta relojes y joyeria personalizada.",1
306931,TrUs8kWS,Reloj Church,846.96,72,Artículo Reloj Church en venta en tienda,fig_848,1,Joyeria,"Desde anillos, pulseras y collares hasta relojes y joyeria personalizada.",1
622346,ZrKjHqTu,Reloj Result,648.33,19,Artículo Reloj Result en venta en tienda,fig_861,1,Joyeria,"Desde anillos, pulseras y collares hasta relojes y joyeria personalizada.",1
841512,qEq17dD2,Anillo Appear,692.68,17,Artículo Anillo Appear en venta en tienda,fig_872,1,Joyeria,"Desde anillos, pulseras y collares hasta relojes y joyeria personalizada.",1
282439,gMOmhg6I,Reloj Edge,753.23,12,Artículo Reloj Edge en venta en tienda,fig_885,1,Joyeria,"Desde anillos, pulseras y collares hasta relojes y joyeria personalizada.",1
483152,OYhcMc0d,Reloj White,92.1,40,Artículo Reloj White en venta en tienda,fig_892,1,Joyeria,"Desde anillos, pulseras y collares hasta relojes y joyeria personalizada.",1
274260,l6QBqjg8,Reloj Close,96.64,43,Artículo Reloj Close en venta en tienda,fig_896,1,Joyeria,"Desde anillos, pulseras y collares hasta relojes y joyeria personalizada.",1
657291,qSBeTzfP,Reloj Themselves,989.34,37,Artículo Reloj Themselves en venta en tienda,fig_930,1,Joyeria,"Desde anillos, pulseras y collares hasta relojes y joyeria personalizada.",1
931726,04D0wdHK,Anillo Check,779.96,72,Artículo Anillo Check en venta en tienda,fig_933,1,Joyeria,"Desde anillos, pulseras y collares hasta relojes y joyeria personalizada.",1
583568,D9FYEMzr,Anillo Travel,621.03,44,Artículo Anillo Travel en venta en tienda,fig_935,1,Joyeria,"Desde anillos, pulseras y collares hasta relojes y joyeria personalizada.",1
472997,VY0hZ5qB,Anillo Bag,366.56,33,Artículo Anillo Bag en venta en tienda,fig_947,1,Joyeria,"Desde anillos, pulseras y collares hasta relojes y joyeria personalizada.",1
956378,TtejCoTP,Reloj Above,508.89,34,Artículo Reloj Above en venta en tienda,fig_976,1,Joyeria,"Desde anillos, pulseras y collares hasta relojes y joyeria personalizada.",1
362493,LJtWwrAS,Reloj Character,968.02,54,Artículo Reloj Character en venta en tienda,fig_998,1,Joyeria,"Desde anillos, pulseras y collares hasta relojes y joyeria personalizada.",1
270338,fh5B7Qu4,Suéter Inside,495.6,10,Artículo Suéter Inside en venta en tienda,fig_2,1,Ropa y Accesorios,"Incluye prendas de vestir para hombres, mujeres y ninos, asi como accesorios como bolsos, sombreros, bufandas, etc.",1
139289,cqc7gir4,Pantalón Push,552.13,3,Artículo Pantalón Push en venta en tienda,fig_11,1,Ropa y Accesorios,"Incluye prendas de vestir para hombres, mujeres y ninos, asi como accesorios como bolsos, sombreros, bufandas, etc.",1
360503,I7SslXDs,Pantalón Truth,332.29,41,Artículo Pantalón Truth en venta en tienda,fig_26,1,Ropa y Accesorios,"Incluye prendas de vestir para hombres, mujeres y ninos, asi como accesorios como bolsos, sombreros, bufandas, etc.",1
645221,fWmx4FW5,Camisa Plan,440.01,18,Artículo Camisa Plan en venta en tienda,fig_43,1,Ropa y Accesorios,"Incluye prendas de vestir para hombres, mujeres y ninos, asi como accesorios como bolsos, sombreros, bufandas, etc.",1
696596,zSlHchnq,Vestido Skill,195.91,40,Artículo Vestido Skill en venta en tienda,fig_123,1,Ropa y Accesorios,"Incluye prendas de vestir para hombres, mujeres y ninos, asi como accesorios como bolsos, sombreros, bufandas, etc.",1
489613,uCONnugU,Pantalón Human,62.2,69,Artículo Pantalón Human en venta en tienda,fig_64,1,Ropa y Accesorios,"Incluye prendas de vestir para hombres, mujeres y ninos, asi como accesorios como bolsos, sombreros, bufandas, etc.",1
948403,rYrZVpTe,Camisa Hotel,144.68,90,Artículo Camisa Hotel en venta en tienda,fig_77,1,Ropa y Accesorios,"Incluye prendas de vestir para hombres, mujeres y ninos, asi como accesorios como bolsos, sombreros, bufandas, etc.",1
657589,c3rQ1665,Vestido Color,402.4,57,Artículo Vestido Color en venta en tienda,fig_79,1,Ropa y Accesorios,"Incluye prendas de vestir para hombres, mujeres y ninos, asi como accesorios como bolsos, sombreros, bufandas, etc.",1
100538,K29dWtqS,Vestido Some,227.84,54,Artículo Vestido Some en venta en tienda,fig_81,1,Ropa y Accesorios,"Incluye prendas de vestir para hombres, mujeres y ninos, asi como accesorios como bolsos, sombreros, bufandas, etc.",1
501949,ZpCUrkAf,Vestido Three,295.17,92,Artículo Vestido Three en venta en tienda,fig_84,1,Ropa y Accesorios,"Incluye prendas de vestir para hombres, mujeres y ninos, asi como accesorios como bolsos, sombreros, bufandas, etc.",1
669891,Lmjh1n2a,Suéter News,839.55,93,Artículo Suéter News en venta en tienda,fig_86,1,Ropa y Accesorios,"Incluye prendas de vestir para hombres, mujeres y ninos, asi como accesorios como bolsos, sombreros, bufandas, etc.",1
405699,9Df2rhK6,Vestido Treatment,306.18,6,Artículo Vestido Treatment en venta en tienda,fig_87,1,Ropa y Accesorios,"Incluye prendas de vestir para hombres, mujeres y ninos, asi como accesorios como bolsos, sombreros, bufandas, etc.",1
381125,nq8Qu0Ro,Pantalón Region,417.19,55,Artículo Pantalón Region en venta en tienda,fig_88,1,Ropa y Accesorios,"Incluye prendas de vestir para hombres, mujeres y ninos, asi como accesorios como bolsos, sombreros, bufandas, etc.",1
317637,Je4PVe4h,Camisa And,996.5,92,Artículo Camisa And en venta en tienda,fig_90,1,Ropa y Accesorios,"Incluye prendas de vestir para hombres, mujeres y ninos, asi como accesorios como bolsos, sombreros, bufandas, etc.",1
577740,MWuswDOo,Camisa Lead,474.62,92,Artículo Camisa Lead en venta en tienda,fig_91,1,Ropa y Accesorios,"Incluye prendas de vestir para hombres, mujeres y ninos, asi como accesorios como bolsos, sombreros, bufandas, etc.",1
315611,sgPTjS7K,Suéter According,65.7,42,Artículo Suéter According en venta en tienda,fig_98,1,Ropa y Accesorios,"Incluye prendas de vestir para hombres, mujeres y ninos, asi como accesorios como bolsos, sombreros, bufandas, etc.",1
444644,TMtNNhoY,Vestido Understand,758.88,5,Artículo Vestido Understand en venta en tienda,fig_103,1,Ropa y Accesorios,"Incluye prendas de vestir para hombres, mujeres y ninos, asi como accesorios como bolsos, sombreros, bufandas, etc.",1
837861,ZPBmXHNY,Camisa Movie,622.87,17,Artículo Camisa Movie en venta en tienda,fig_105,1,Ropa y Accesorios,"Incluye prendas de vestir para hombres, mujeres y ninos, asi como accesorios como bolsos, sombreros, bufandas, etc.",1
532714,REb2p0ax,Suéter This,468.4,73,Artículo Suéter This en venta en tienda,fig_110,1,Ropa y Accesorios,"Incluye prendas de vestir para hombres, mujeres y ninos, asi como accesorios como bolsos, sombreros, bufandas, etc.",1
362738,B9QZ5KiC,Suéter Home,809.8,8,Artículo Suéter Home en venta en tienda,fig_112,1,Ropa y Accesorios,"Incluye prendas de vestir para hombres, mujeres y ninos, asi como accesorios como bolsos, sombreros, bufandas, etc.",1
334093,RhPNi69E,Pantalón Which,284.19,56,Artículo Pantalón Which en venta en tienda,fig_119,1,Ropa y Accesorios,"Incluye prendas de vestir para hombres, mujeres y ninos, asi como accesorios como bolsos, sombreros, bufandas, etc.",1
500007,enE39SEP,Camisa Their,315.43,29,Artículo Camisa Their en venta en tienda,fig_129,1,Ropa y Accesorios,"Incluye prendas de vestir para hombres, mujeres y ninos, asi como accesorios como bolsos, sombreros, bufandas, etc.",1
827697,q32upD9t,Suéter Suddenly,852.29,76,Artículo Suéter Suddenly en venta en tienda,fig_136,1,Ropa y Accesorios,"Incluye prendas de vestir para hombres, mujeres y ninos, asi como accesorios como bolsos, sombreros, bufandas, etc.",1
651585,1RHYuus5,Camisa Physical,390.88,61,Artículo Camisa Physical en venta en tienda,fig_142,1,Ropa y Accesorios,"Incluye prendas de vestir para hombres, mujeres y ninos, asi como accesorios como bolsos, sombreros, bufandas, etc.",1
528731,TBazlarZ,Suéter Simple,517.54,96,Artículo Suéter Simple en venta en tienda,fig_161,1,Ropa y Accesorios,"Incluye prendas de vestir para hombres, mujeres y ninos, asi como accesorios como bolsos, sombreros, bufandas, etc.",1
547170,usIxvYJE,Vestido Product,335.73,82,Artículo Vestido Product en venta en tienda,fig_165,1,Ropa y Accesorios,"Incluye prendas de vestir para hombres, mujeres y ninos, asi como accesorios como bolsos, sombreros, bufandas, etc.",1
137573,qExDjpjA,Camisa Practice,201.41,62,Artículo Camisa Practice en venta en tienda,fig_168,1,Ropa y Accesorios,"Incluye prendas de vestir para hombres, mujeres y ninos, asi como accesorios como bolsos, sombreros, bufandas, etc.",1
336233,xPKhQPIP,Vestido Natural,20.76,40,Artículo Vestido Natural en venta en tienda,fig_170,1,Ropa y Accesorios,"Incluye prendas de vestir para hombres, mujeres y ninos, asi como accesorios como bolsos, sombreros, bufandas, etc.",1
440683,3tItF92A,Suéter Us,573.55,21,Artículo Suéter Us en venta en tienda,fig_172,1,Ropa y Accesorios,"Incluye prendas de vestir para hombres, mujeres y ninos, asi como accesorios como bolsos, sombreros, bufandas, etc.",1
837994,Blf12aHj,Pantalón Enter,599.51,89,Artículo Pantalón Enter en venta en tienda,fig_174,1,Ropa y Accesorios,"Incluye prendas de vestir para hombres, mujeres y ninos, asi como accesorios como bolsos, sombreros, bufandas, etc.",1
952690,2pCdLf2H,Camisa Audience,175.25,14,Artículo Camisa Audience en venta en tienda,fig_180,1,Ropa y Accesorios,"Incluye prendas de vestir para hombres, mujeres y ninos, asi como accesorios como bolsos, sombreros, bufandas, etc.",1
233849,cp6qpv1r,Camisa Family,928.85,10,Artículo Camisa Family en venta en tienda,fig_182,1,Ropa y Accesorios,"Incluye prendas de vestir para hombres, mujeres y ninos, asi como accesorios como bolsos, sombreros, bufandas, etc.",1
366970,duQEE7Y1,Suéter Five,33.54,66,Artículo Suéter Five en venta en tienda,fig_183,1,Ropa y Accesorios,"Incluye prendas de vestir para hombres, mujeres y ninos, asi como accesorios como bolsos, sombreros, bufandas, etc.",1
123283,rQqMpHpR,Vestido Prove,307.15,85,Artículo Vestido Prove en venta en tienda,fig_190,1,Ropa y Accesorios,"Incluye prendas de vestir para hombres, mujeres y ninos, asi como accesorios como bolsos, sombreros, bufandas, etc.",1
422300,Sf2wigAS,Pantalón Network,340.86,78,Artículo Pantalón Network en venta en tienda,fig_194,1,Ropa y Accesorios,"Incluye prendas de vestir para hombres, mujeres y ninos, asi como accesorios como bolsos, sombreros, bufandas, etc.",1
754113,aEGcLWhd,Vestido Can,487.3,35,Artículo Vestido Can en venta en tienda,fig_204,1,Ropa y Accesorios,"Incluye prendas de vestir para hombres, mujeres y ninos, asi como accesorios como bolsos, sombreros, bufandas, etc.",1
