iddetalle_venta,cantidad,precio,descuento,tipo_comprobante,serie_comprobante,num_comprobante,fecha,impuesto,total,estado_venta,idcategoria,codigo,nombre,precio_venta,stock,descripcion,imagen,estado_articulo
7990609,62,310.94,436.45,Nota de Débito,9409853,60011795,2023-09-30,17.92,23320.53,Reembolsada,32684,iv6kswXl,Cuadro Policy,310.94,14,Artículo Cuadro Policy en venta en tienda,fig_187,1
3426020,89,310.94,720.42,Recibo,1715374,42710179,2021-07-30,73.03,52805.78,Cancelada,32684,iv6kswXl,Cuadro Policy,310.94,14,Artículo Cuadro Policy en venta en tienda,fig_187,1
9435627,87,773.63,34.45,Ticket de Venta,4701466,82810084,2015-09-13,20.49,33709.37,Completada,32684,5szgZ9dn,Lámpara Budget,773.63,57,Artículo Lámpara Budget en venta en tienda,fig_854,1
7946816,42,773.63,337.5,Boleta de Venta,6295689,72157318,2023-07-08,43.53,32562.39,Reembolsada,32684,5szgZ9dn,Lámpara Budget,773.63,57,Artículo Lámpara Budget en venta en tienda,fig_854,1
8205168,61,773.63,771.65,Factura,1798859,22852244,2022-07-08,84.58,67584.03,En proceso,32684,5szgZ9dn,Lámpara Budget,773.63,57,Artículo Lámpara Budget en venta en tienda,fig_854,1
8070001,60,773.63,699.89,Boleta de Venta,3384974,24493688,2015-10-27,39.48,88881.74,Reembolsada,32684,5szgZ9dn,Lámpara Budget,773.63,57,Artículo Lámpara Budget en venta en tienda,fig_854,1
8076361,47,773.63,27.41,Ticket de Venta,8606440,34222761,2020-12-13,55.19,20974.22,Reembolsada,32684,5szgZ9dn,Lámpara Budget,773.63,57,Artículo Lámpara Budget en venta en tienda,fig_854,1
7518798,54,773.63,711.22,Ticket de Venta,1044342,58300262,2015-09-26,59.31,42500.94,Completada,32684,5szgZ9dn,Lámpara Budget,773.63,57,Artículo Lámpara Budget en venta en tienda,fig_854,1
6220323,71,773.63,853.61,Nota de Débito,2437085,14821346,2022-10-25,62.53,50081.51,Completada,32684,5szgZ9dn,Lámpara Budget,773.63,57,Artículo Lámpara Budget en venta en tienda,fig_854,1
9928924,23,892.98,785.05,Boleta de Venta,3014062,91889030,2023-05-14,58.8,50924.69,Completada,13750,a7yCZAbO,Bolígrafo Over,892.98,19,Artículo Bolígrafo Over en venta en tienda,fig_471,1
9247305,66,892.98,697.57,Boleta de Venta,9232296,27219867,2022-03-21,37.81,56764.83,Pendiente,13750,a7yCZAbO,Bolígrafo Over,892.98,19,Artículo Bolígrafo Over en venta en tienda,fig_471,1
9221450,48,892.98,785.1,Nota de Débito,2971742,53323854,2016-08-02,13.0,42353.56,Completada,13750,a7yCZAbO,Bolígrafo Over,892.98,19,Artículo Bolígrafo Over en venta en tienda,fig_471,1
3357222,88,892.98,621.75,Factura,7478840,88305150,2021-01-31,99.16,96114.89,Reembolsada,13750,a7yCZAbO,Bolígrafo Over,892.98,19,Artículo Bolígrafo Over en venta en tienda,fig_471,1
5942612,0,892.98,568.53,Boleta de Venta,1907092,72544584,2023-01-13,20.07,6273.93,En proceso,13750,a7yCZAbO,Bolígrafo Over,892.98,19,Artículo Bolígrafo Over en venta en tienda,fig_471,1
4500259,39,892.98,114.95,Recibo,4964838,90118546,2023-03-28,30.78,7153.72,Pendiente,13750,a7yCZAbO,Bolígrafo Over,892.98,19,Artículo Bolígrafo Over en venta en tienda,fig_471,1
3720823,55,892.98,867.05,Nota de Crédito,6015951,27540375,2021-10-14,72.43,97156.8,Reembolsada,13750,a7yCZAbO,Bolígrafo Over,892.98,19,Artículo Bolígrafo Over en venta en tienda,fig_471,1
3781956,48,892.98,973.86,Recibo,5318558,35680145,2015-11-09,80.17,51113.03,Cancelada,13750,a7yCZAbO,Bolígrafo Over,892.98,19,Artículo Bolígrafo Over en venta en tienda,fig_471,1
8163810,51,568.27,386.31,Boleta de Venta,3014062,91889030,2023-05-14,58.8,50924.69,Completada,13750,47NGxLwr,Libro Piece,568.27,87,Artículo Libro Piece en venta en tienda,fig_255,1
9273176,93,568.27,578.15,Factura,6384247,27800116,2023-10-21,22.33,91303.38,Cancelada,13750,47NGxLwr,Libro Piece,568.27,87,Artículo Libro Piece en venta en tienda,fig_255,1
9664230,88,568.27,412.12,Nota de Crédito,5462805,29836003,2018-08-28,58.43,94144.01,En proceso,13750,47NGxLwr,Libro Piece,568.27,87,Artículo Libro Piece en venta en tienda,fig_255,1
8778517,60,568.27,148.95,Nota de Débito,7984714,98569751,2021-10-06,10.93,75415.45,Pendiente,13750,47NGxLwr,Libro Piece,568.27,87,Artículo Libro Piece en venta en tienda,fig_255,1
3776744,59,871.33,182.07,Boleta de Venta,3014062,91889030,2023-05-14,58.8,50924.69,Completada,97521,I14cfDDZ,Anillo Be,871.33,86,Artículo Anillo Be en venta en tienda,fig_63,1
6360944,62,871.33,734.2,Nota de Crédito,9459642,37109685,2021-04-17,16.06,77404.7,Cancelada,97521,I14cfDDZ,Anillo Be,871.33,86,Artículo Anillo Be en venta en tienda,fig_63,1
8649014,20,871.33,936.7,Factura,6311782,75282249,2023-09-29,61.57,89776.7,En proceso,97521,I14cfDDZ,Anillo Be,871.33,86,Artículo Anillo Be en venta en tienda,fig_63,1
4734968,37,871.33,721.45,Ticket de Venta,4126659,10799044,2021-03-26,39.46,96835.15,Completada,97521,I14cfDDZ,Anillo Be,871.33,86,Artículo Anillo Be en venta en tienda,fig_63,1
5190287,71,876.63,845.19,Boleta de Venta,3014062,91889030,2023-05-14,58.8,50924.69,Completada,97521,VuQmVjjx,Reloj Allow,876.63,88,Artículo Reloj Allow en venta en tienda,fig_716,1
4803495,72,876.63,3.06,Ticket de Venta,2111836,78197032,2023-07-24,4.66,32454.54,Completada,97521,VuQmVjjx,Reloj Allow,876.63,88,Artículo Reloj Allow en venta en tienda,fig_716,1
8138376,36,876.63,465.72,Ticket de Venta,2734298,29526218,2022-01-24,41.93,79951.76,Reembolsada,97521,VuQmVjjx,Reloj Allow,876.63,88,Artículo Reloj Allow en venta en tienda,fig_716,1
6936151,58,876.63,582.22,Recibo,2102761,59530669,2015-06-30,24.07,70901.43,Completada,97521,VuQmVjjx,Reloj Allow,876.63,88,Artículo Reloj Allow en venta en tienda,fig_716,1
9730576,86,876.63,435.93,Factura,7259769,50646597,2017-06-23,62.5,9392.09,Cancelada,97521,VuQmVjjx,Reloj Allow,876.63,88,Artículo Reloj Allow en venta en tienda,fig_716,1
3450702,29,876.63,266.12,Recibo,9343627,24312396,2020-06-07,46.6,65672.16,Completada,97521,VuQmVjjx,Reloj Allow,876.63,88,Artículo Reloj Allow en venta en tienda,fig_716,1
8204529,87,876.63,665.86,Ticket de Venta,3570729,48020450,2019-12-25,52.35,49388.13,Pendiente,97521,VuQmVjjx,Reloj Allow,876.63,88,Artículo Reloj Allow en venta en tienda,fig_716,1
8271312,42,236.81,590.93,Boleta de Venta,3014062,91889030,2023-05-14,58.8,50924.69,Completada,13750,NaPbVN3K,Bolígrafo Want,236.81,33,Artículo Bolígrafo Want en venta en tienda,fig_968,1
7253296,13,236.81,538.38,Factura,8441084,94401748,2016-09-06,31.93,60291.4,Completada,13750,NaPbVN3K,Bolígrafo Want,236.81,33,Artículo Bolígrafo Want en venta en tienda,fig_968,1
5967777,26,236.81,689.63,Nota de Débito,2971742,53323854,2016-08-02,13.0,42353.56,Completada,13750,NaPbVN3K,Bolígrafo Want,236.81,33,Artículo Bolígrafo Want en venta en tienda,fig_968,1
9382265,35,236.81,868.6,Recibo,6551175,77614705,2018-06-21,85.67,43361.79,Completada,13750,NaPbVN3K,Bolígrafo Want,236.81,33,Artículo Bolígrafo Want en venta en tienda,fig_968,1
8669712,21,236.81,667.65,Ticket de Venta,7372318,25470440,2018-08-24,46.9,34523.41,Pendiente,13750,NaPbVN3K,Bolígrafo Want,236.81,33,Artículo Bolígrafo Want en venta en tienda,fig_968,1
8577551,65,254.27,674.99,Boleta de Venta,3014062,91889030,2023-05-14,58.8,50924.69,Completada,97521,CvePgdYO,Anillo Tell,254.27,11,Artículo Anillo Tell en venta en tienda,fig_747,1
7799282,30,254.27,512.66,Factura,4303033,86978732,2021-12-22,44.34,46698.43,Cancelada,97521,CvePgdYO,Anillo Tell,254.27,11,Artículo Anillo Tell en venta en tienda,fig_747,1
5675172,44,254.27,754.96,Recibo,2642865,18934643,2017-10-17,99.82,53055.11,Pendiente,97521,CvePgdYO,Anillo Tell,254.27,11,Artículo Anillo Tell en venta en tienda,fig_747,1
5131116,69,254.27,184.89,Ticket de Venta,3816872,92173700,2017-06-28,29.54,51152.99,Reembolsada,97521,CvePgdYO,Anillo Tell,254.27,11,Artículo Anillo Tell en venta en tienda,fig_747,1
9200537,86,474.39,635.89,Boleta de Venta,3014062,91889030,2023-05-14,58.8,50924.69,Completada,32684,C2GraJm0,Mesa Red,474.39,65,Artículo Mesa Red en venta en tienda,fig_750,1
9379186,84,474.39,403.99,Nota de Débito,8525163,73184581,2022-01-31,85.34,24675.42,Pendiente,32684,C2GraJm0,Mesa Red,474.39,65,Artículo Mesa Red en venta en tienda,fig_750,1
3998635,51,474.39,31.73,Recibo,4658576,10607981,2018-05-02,46.56,62159.36,Pendiente,32684,C2GraJm0,Mesa Red,474.39,65,Artículo Mesa Red en venta en tienda,fig_750,1
4242267,94,474.39,473.21,Boleta de Venta,3384974,24493688,2015-10-27,39.48,88881.74,Reembolsada,32684,C2GraJm0,Mesa Red,474.39,65,Artículo Mesa Red en venta en tienda,fig_750,1
4777985,49,474.39,409.52,Nota de Débito,9483109,86989602,2022-03-25,12.32,86887.68,En proceso,32684,C2GraJm0,Mesa Red,474.39,65,Artículo Mesa Red en venta en tienda,fig_750,1
9836993,31,474.39,488.53,Nota de Crédito,7099713,90397973,2021-04-03,69.53,21633.32,Cancelada,32684,C2GraJm0,Mesa Red,474.39,65,Artículo Mesa Red en venta en tienda,fig_750,1
7995616,20,785.08,565.77,Nota de Crédito,6366103,76569422,2018-06-24,79.93,1404.78,Cancelada,13750,CtTfVQkv,Libro Pretty,785.08,69,Artículo Libro Pretty en venta en tienda,fig_817,1
5112768,82,785.08,302.42,Boleta de Venta,9544324,32266815,2016-01-25,21.29,21822.08,Cancelada,13750,CtTfVQkv,Libro Pretty,785.08,69,Artículo Libro Pretty en venta en tienda,fig_817,1
8757286,75,785.08,307.44,Nota de Crédito,2481888,48455393,2022-01-25,50.39,69446.4,Cancelada,13750,CtTfVQkv,Libro Pretty,785.08,69,Artículo Libro Pretty en venta en tienda,fig_817,1
6494578,59,785.08,602.63,Recibo,9700686,12137762,2016-01-19,55.18,82193.8,Cancelada,13750,CtTfVQkv,Libro Pretty,785.08,69,Artículo Libro Pretty en venta en tienda,fig_817,1
7791085,55,654.58,472.92,Nota de Crédito,6366103,76569422,2018-06-24,79.93,1404.78,Cancelada,75369,YfoSXBNu,Tableta Why,654.58,61,Artículo Tableta Why en venta en tienda,fig_579,1
6505648,25,654.58,892.43,Ticket de Venta,4908938,95881083,2023-09-09,72.14,51435.64,Reembolsada,75369,YfoSXBNu,Tableta Why,654.58,61,Artículo Tableta Why en venta en tienda,fig_579,1
4491555,96,654.58,298.85,Recibo,7635860,84480844,2017-02-24,29.54,32237.33,Pendiente,75369,YfoSXBNu,Tableta Why,654.58,61,Artículo Tableta Why en venta en tienda,fig_579,1
4692270,70,654.58,285.56,Factura,5431906,90915340,2022-10-04,46.73,71163.03,Cancelada,75369,YfoSXBNu,Tableta Why,654.58,61,Artículo Tableta Why en venta en tienda,fig_579,1
7183479,5,654.58,782.18,Factura,2447021,86251177,2022-03-17,96.07,27394.09,Cancelada,75369,YfoSXBNu,Tableta Why,654.58,61,Artículo Tableta Why en venta en tienda,fig_579,1
5140579,18,924.84,919.52,Nota de Crédito,6366103,76569422,2018-06-24,79.93,1404.78,Cancelada,13750,3FNvE9Md,Libro Increase,924.84,14,Artículo Libro Increase en venta en tienda,fig_395,1
8280084,27,924.84,813.09,Boleta de Venta,3684891,98294229,2020-11-28,39.15,94847.54,Completada,13750,3FNvE9Md,Libro Increase,924.84,14,Artículo Libro Increase en venta en tienda,fig_395,1
8622137,54,924.84,991.76,Factura,1519606,56782835,2020-07-05,7.96,90261.18,Pendiente,13750,3FNvE9Md,Libro Increase,924.84,14,Artículo Libro Increase en venta en tienda,fig_395,1
4068267,33,924.84,970.87,Ticket de Venta,6618915,21397262,2016-03-09,61.68,97443.41,Reembolsada,13750,3FNvE9Md,Libro Increase,924.84,14,Artículo Libro Increase en venta en tienda,fig_395,1
7883309,53,924.84,64.98,Nota de Crédito,7099713,90397973,2021-04-03,69.53,21633.32,Cancelada,13750,3FNvE9Md,Libro Increase,924.84,14,Artículo Libro Increase en venta en tienda,fig_395,1
8165223,61,924.84,281.39,Nota de Débito,7337038,74490901,2022-12-13,91.04,55500.18,Reembolsada,13750,3FNvE9Md,Libro Increase,924.84,14,Artículo Libro Increase en venta en tienda,fig_395,1
3568214,82,924.84,490.69,Recibo,8432724,96662562,2023-07-24,65.96,14675.38,Reembolsada,13750,3FNvE9Md,Libro Increase,924.84,14,Artículo Libro Increase en venta en tienda,fig_395,1
7185741,41,924.84,632.27,Nota de Crédito,4788047,76242730,2020-04-21,9.3,83906.03,Completada,13750,3FNvE9Md,Libro Increase,924.84,14,Artículo Libro Increase en venta en tienda,fig_395,1
5891003,38,924.84,7.53,Boleta de Venta,4359623,71161249,2021-11-14,67.69,97094.37,Pendiente,13750,3FNvE9Md,Libro Increase,924.84,14,Artículo Libro Increase en venta en tienda,fig_395,1
9139244,30,438.38,361.38,Nota de Crédito,6366103,76569422,2018-06-24,79.93,1404.78,Cancelada,32684,WP3SyAYx,Jarrón Adult,438.38,66,Artículo Jarrón Adult en venta en tienda,fig_806,1
3625363,26,438.38,848.05,Nota de Crédito,2500523,31971229,2019-07-08,20.12,85081.42,Completada,32684,WP3SyAYx,Jarrón Adult,438.38,66,Artículo Jarrón Adult en venta en tienda,fig_806,1
6185116,5,438.38,170.2,Ticket de Venta,7950409,93530176,2022-03-08,36.22,369.7,Pendiente,32684,WP3SyAYx,Jarrón Adult,438.38,66,Artículo Jarrón Adult en venta en tienda,fig_806,1
4455936,23,438.38,557.67,Recibo,4658576,10607981,2018-05-02,46.56,62159.36,Pendiente,32684,WP3SyAYx,Jarrón Adult,438.38,66,Artículo Jarrón Adult en venta en tienda,fig_806,1
5639410,1,438.38,114.81,Boleta de Venta,1553162,11438802,2021-01-01,5.52,33689.84,Reembolsada,32684,WP3SyAYx,Jarrón Adult,438.38,66,Artículo Jarrón Adult en venta en tienda,fig_806,1
9277315,85,438.38,963.33,Nota de Débito,9181078,58343307,2016-05-18,75.29,85477.17,En proceso,32684,WP3SyAYx,Jarrón Adult,438.38,66,Artículo Jarrón Adult en venta en tienda,fig_806,1
3668474,78,438.38,663.72,Nota de Crédito,4374737,65665219,2016-06-12,93.21,9757.95,Cancelada,32684,WP3SyAYx,Jarrón Adult,438.38,66,Artículo Jarrón Adult en venta en tienda,fig_806,1
5685931,3,438.38,943.27,Ticket de Venta,4276872,46099019,2020-11-12,7.73,18900.64,Reembolsada,32684,WP3SyAYx,Jarrón Adult,438.38,66,Artículo Jarrón Adult en venta en tienda,fig_806,1
4515720,6,438.38,710.97,Factura,6041481,43396997,2016-11-11,81.37,80075.42,Completada,32684,WP3SyAYx,Jarrón Adult,438.38,66,Artículo Jarrón Adult en venta en tienda,fig_806,1
9794877,0,762.13,242.36,Nota de Crédito,6366103,76569422,2018-06-24,79.93,1404.78,Cancelada,32684,8PxBvQHA,Lámpara Enough,762.13,8,Artículo Lámpara Enough en venta en tienda,fig_912,1
8519961,13,762.13,577.87,Recibo,6632324,22250302,2020-06-19,3.36,2180.62,En proceso,32684,8PxBvQHA,Lámpara Enough,762.13,8,Artículo Lámpara Enough en venta en tienda,fig_912,1
7347598,60,762.13,131.03,Recibo,6769721,60439529,2022-02-14,28.95,35677.5,En proceso,32684,8PxBvQHA,Lámpara Enough,762.13,8,Artículo Lámpara Enough en venta en tienda,fig_912,1
4951298,34,762.13,845.01,Boleta de Venta,7865433,82611235,2022-06-03,79.05,50981.81,Reembolsada,32684,8PxBvQHA,Lámpara Enough,762.13,8,Artículo Lámpara Enough en venta en tienda,fig_912,1
4133254,70,762.13,789.41,Nota de Débito,3794809,30850922,2015-01-19,58.65,66630.52,Cancelada,32684,8PxBvQHA,Lámpara Enough,762.13,8,Artículo Lámpara Enough en venta en tienda,fig_912,1
7978108,18,762.13,744.83,Nota de Débito,2487320,80470997,2021-09-14,31.99,54903.86,Cancelada,32684,8PxBvQHA,Lámpara Enough,762.13,8,Artículo Lámpara Enough en venta en tienda,fig_912,1
6963584,98,762.13,342.4,Nota de Crédito,7184492,28481633,2016-12-26,65.46,17200.15,Cancelada,32684,8PxBvQHA,Lámpara Enough,762.13,8,Artículo Lámpara Enough en venta en tienda,fig_912,1
9208035,9,926.41,594.96,Nota de Débito,3206318,92945567,2020-04-08,77.95,228.78,Reembolsada,75369,DtQYOC7c,Portátil Fly,926.41,51,Artículo Portátil Fly en venta en tienda,fig_515,1
6199013,36,926.41,880.41,Ticket de Venta,5272536,20509602,2021-10-08,58.31,19663.15,En proceso,75369,DtQYOC7c,Portátil Fly,926.41,51,Artículo Portátil Fly en venta en tienda,fig_515,1
8847348,48,926.41,276.28,Recibo,6479909,76484633,2022-12-17,81.82,22606.85,En proceso,75369,DtQYOC7c,Portátil Fly,926.41,51,Artículo Portátil Fly en venta en tienda,fig_515,1
8424015,44,615.24,551.84,Nota de Débito,3206318,92945567,2020-04-08,77.95,228.78,Reembolsada,39582,lAyO7zsO,Vestido Figure,615.24,58,Artículo Vestido Figure en venta en tienda,fig_828,1
9738479,11,615.24,885.68,Nota de Crédito,1199638,49114589,2020-04-14,72.44,50855.27,Reembolsada,39582,lAyO7zsO,Vestido Figure,615.24,58,Artículo Vestido Figure en venta en tienda,fig_828,1
9915528,42,615.24,588.87,Nota de Débito,5831246,86858223,2017-10-22,92.56,44471.31,En proceso,39582,lAyO7zsO,Vestido Figure,615.24,58,Artículo Vestido Figure en venta en tienda,fig_828,1
7389414,5,615.24,982.32,Nota de Crédito,6023587,17971550,2018-01-24,98.41,70012.67,Pendiente,39582,lAyO7zsO,Vestido Figure,615.24,58,Artículo Vestido Figure en venta en tienda,fig_828,1
3827089,32,615.24,261.67,Boleta de Venta,6449208,38932528,2021-10-26,90.27,66043.95,Pendiente,39582,lAyO7zsO,Vestido Figure,615.24,58,Artículo Vestido Figure en venta en tienda,fig_828,1
5185167,42,615.24,261.89,Nota de Débito,8161605,27001106,2021-10-08,35.2,18578.11,Pendiente,39582,lAyO7zsO,Vestido Figure,615.24,58,Artículo Vestido Figure en venta en tienda,fig_828,1
8984098,61,169.55,680.2,Nota de Débito,3206318,92945567,2020-04-08,77.95,228.78,Reembolsada,39582,odM8TCVG,Suéter None,169.55,44,Artículo Suéter None en venta en tienda,fig_800,1
8719715,20,169.55,426.18,Ticket de Venta,6335458,69430191,2015-08-03,27.85,9634.43,Cancelada,39582,odM8TCVG,Suéter None,169.55,44,Artículo Suéter None en venta en tienda,fig_800,1
9420980,60,169.55,118.84,Nota de Débito,7469320,69357810,2023-04-10,63.75,62618.21,Reembolsada,39582,odM8TCVG,Suéter None,169.55,44,Artículo Suéter None en venta en tienda,fig_800,1
9331023,3,169.55,501.7,Nota de Débito,8556551,67856392,2023-06-27,57.23,61716.32,Cancelada,39582,odM8TCVG,Suéter None,169.55,44,Artículo Suéter None en venta en tienda,fig_800,1
7626211,71,169.55,41.75,Nota de Crédito,6468532,48540532,2023-08-15,60.14,76876.49,Cancelada,39582,odM8TCVG,Suéter None,169.55,44,Artículo Suéter None en venta en tienda,fig_800,1
7579523,99,855.54,458.35,Nota de Débito,3206318,92945567,2020-04-08,77.95,228.78,Reembolsada,32684,ZwdsAJrj,Cama Court,855.54,48,Artículo Cama Court en venta en tienda,fig_235,1
4999382,58,855.54,198.64,Boleta de Venta,4172550,79858383,2023-12-03,87.25,22538.21,Pendiente,32684,ZwdsAJrj,Cama Court,855.54,48,Artículo Cama Court en venta en tienda,fig_235,1
8797364,74,855.54,106.89,Boleta de Venta,1116963,42019562,2017-12-26,41.74,60697.2,Cancelada,32684,ZwdsAJrj,Cama Court,855.54,48,Artículo Cama Court en venta en tienda,fig_235,1
7661463,40,855.54,667.65,Recibo,5893108,76985274,2015-09-30,40.88,47296.17,En proceso,32684,ZwdsAJrj,Cama Court,855.54,48,Artículo Cama Court en venta en tienda,fig_235,1
4653286,32,393.39,529.46,Factura,8015621,35688185,2016-10-12,79.61,57234.98,Completada,32684,5JSwCDyU,Cuadro Raise,393.39,95,Artículo Cuadro Raise en venta en tienda,fig_477,1
9986053,8,393.39,106.95,Ticket de Venta,3816653,97909940,2019-12-23,92.2,97108.44,Pendiente,32684,5JSwCDyU,Cuadro Raise,393.39,95,Artículo Cuadro Raise en venta en tienda,fig_477,1
7667655,16,393.39,961.86,Ticket de Venta,5707753,66461671,2022-04-07,95.76,1993.27,En proceso,32684,5JSwCDyU,Cuadro Raise,393.39,95,Artículo Cuadro Raise en venta en tienda,fig_477,1
9713815,90,393.39,103.26,Ticket de Venta,7583966,32020689,2015-01-21,99.39,65853.06,Completada,32684,5JSwCDyU,Cuadro Raise,393.39,95,Artículo Cuadro Raise en venta en tienda,fig_477,1
9832058,79,917.48,603.42,Factura,8015621,35688185,2016-10-12,79.61,57234.98,Completada,51470,ztyleaC6,Pelota Chance,917.48,88,Artículo Pelota Chance en venta en tienda,fig_339,1
6408750,60,917.48,869.06,Ticket de Venta,4235411,73703574,2022-07-10,82.1,36655.15,En proceso,51470,ztyleaC6,Pelota Chance,917.48,88,Artículo Pelota Chance en venta en tienda,fig_339,1
8588724,88,794.19,248.23,Factura,8015621,35688185,2016-10-12,79.61,57234.98,Completada,82016,4X8RsCwe,Zapatos Group,794.19,34,Artículo Zapatos Group en venta en tienda,fig_150,1
9636755,27,794.19,703.45,Boleta de Venta,4861830,35987315,2021-03-28,87.29,1632.22,En proceso,82016,4X8RsCwe,Zapatos Group,794.19,34,Artículo Zapatos Group en venta en tienda,fig_150,1
9986221,16,794.19,557.85,Boleta de Venta,5462688,77525599,2018-07-07,30.45,22739.44,En proceso,82016,4X8RsCwe,Zapatos Group,794.19,34,Artículo Zapatos Group en venta en tienda,fig_150,1
4147389,35,794.19,912.8,Factura,9809823,21174161,2022-03-14,14.24,12801.2,Reembolsada,82016,4X8RsCwe,Zapatos Group,794.19,34,Artículo Zapatos Group en venta en tienda,fig_150,1
4081237,17,794.19,308.71,Ticket de Venta,2700641,93449530,2023-08-23,66.1,45651.64,Pendiente,82016,4X8RsCwe,Zapatos Group,794.19,34,Artículo Zapatos Group en venta en tienda,fig_150,1
